"Series";"Time";"Value"
"web_server_01";"2019-12-05T19:08:00-05:00";29.450000000000003
"web_server_01";"2019-12-05T19:08:10-05:00";27.35
"web_server_01";"2019-12-05T19:08:20-05:00";25.85
"web_server_01";"2019-12-05T19:08:30-05:00";25.5
"web_server_01";"2019-12-05T19:08:40-05:00";26.650000000000002
"web_server_01";"2019-12-05T19:08:50-05:00";26.75
"web_server_01";"2019-12-05T19:09:00-05:00";25.35
"web_server_01";"2019-12-05T19:09:10-05:00";25.550000000000004
"web_server_01";"2019-12-05T19:09:20-05:00";28.5
"web_server_01";"2019-12-05T19:09:30-05:00";28.8
"web_server_01";"2019-12-05T19:09:40-05:00";27.950000000000003
"web_server_01";"2019-12-05T19:09:50-05:00";29.05
"web_server_01";"2019-12-05T19:10:00-05:00";26.700000000000003
"web_server_01";"2019-12-05T19:10:10-05:00";24.450000000000003
"web_server_01";"2019-12-05T19:10:20-05:00";27.1
"web_server_01";"2019-12-05T19:10:30-05:00";29.25
"web_server_01";"2019-12-05T19:10:40-05:00";26.65
"web_server_01";"2019-12-05T19:10:50-05:00";26.1
"web_server_01";"2019-12-05T19:11:00-05:00";27.550000000000004
"web_server_01";"2019-12-05T19:11:10-05:00";24.1
"web_server_01";"2019-12-05T19:11:20-05:00";22.450000000000003
"web_server_01";"2019-12-05T19:11:30-05:00";27.05
"web_server_01";"2019-12-05T19:11:40-05:00";28.5
"web_server_01";"2019-12-05T19:11:50-05:00";28.85
"web_server_01";"2019-12-05T19:12:00-05:00";28.950000000000003
"web_server_01";"2019-12-05T19:12:10-05:00";28.200000000000003
"web_server_01";"2019-12-05T19:12:20-05:00";26.650000000000002
"web_server_01";"2019-12-05T19:12:30-05:00";24.8
"web_server_01";"2019-12-05T19:12:40-05:00";25.65
"web_server_01";"2019-12-05T19:12:50-05:00";28.35
"web_server_01";"2019-12-05T19:13:00-05:00";28.700000000000003
"web_server_01";"2019-12-05T19:13:10-05:00";25.950000000000003
"web_server_01";"2019-12-05T19:13:20-05:00";23.800000000000004
"web_server_01";"2019-12-05T19:13:30-05:00";26.1
"web_server_01";"2019-12-05T19:13:40-05:00";28.700000000000003
"web_server_01";"2019-12-05T19:13:50-05:00";27.450000000000003
"web_server_01";"2019-12-05T19:14:00-05:00";25.4
"web_server_01";"2019-12-05T19:14:10-05:00";27.05
"web_server_01";"2019-12-05T19:14:20-05:00";27.55
"web_server_01";"2019-12-05T19:14:30-05:00";25.6
"web_server_01";"2019-12-05T19:14:40-05:00";25.75
"web_server_01";"2019-12-05T19:14:50-05:00";27.25
"web_server_01";"2019-12-05T19:15:00-05:00";27.650000000000002
"web_server_01";"2019-12-05T19:15:10-05:00";26.35
"web_server_01";"2019-12-05T19:15:20-05:00";26.9
"web_server_01";"2019-12-05T19:15:30-05:00";28
"web_server_01";"2019-12-05T19:15:40-05:00";27.25
"web_server_01";"2019-12-05T19:15:50-05:00";27.6
"web_server_01";"2019-12-05T19:16:00-05:00";28
"web_server_01";"2019-12-05T19:16:10-05:00";25.5
"web_server_01";"2019-12-05T19:16:20-05:00";25.85
"web_server_01";"2019-12-05T19:16:30-05:00";26.6
"web_server_01";"2019-12-05T19:16:40-05:00";25.150000000000002
"web_server_01";"2019-12-05T19:16:50-05:00";26.3
"web_server_01";"2019-12-05T19:17:00-05:00";25.85
"web_server_01";"2019-12-05T19:17:10-05:00";24.450000000000003
"web_server_01";"2019-12-05T19:17:20-05:00";24.900000000000002
"web_server_01";"2019-12-05T19:17:30-05:00";24.3
"web_server_01";"2019-12-05T19:17:40-05:00";25.700000000000003
"web_server_01";"2019-12-05T19:17:50-05:00";26.6
"web_server_01";"2019-12-05T19:18:00-05:00";27.450000000000003
"web_server_01";"2019-12-05T19:18:10-05:00";28.05
"web_server_01";"2019-12-05T19:18:20-05:00";27.950000000000003
"web_server_01";"2019-12-05T19:18:30-05:00";29
"web_server_01";"2019-12-05T19:18:40-05:00";28.400000000000002
"web_server_01";"2019-12-05T19:18:50-05:00";29.05
"web_server_01";"2019-12-05T19:19:00-05:00";29
"web_server_01";"2019-12-05T19:19:10-05:00";27.650000000000002
"web_server_01";"2019-12-05T19:19:20-05:00";28.300000000000004
"web_server_01";"2019-12-05T19:19:30-05:00";30
"web_server_01";"2019-12-05T19:19:40-05:00";28.400000000000002
"web_server_01";"2019-12-05T19:19:50-05:00";27.150000000000002
"web_server_01";"2019-12-05T19:20:00-05:00";26.85
"web_server_01";"2019-12-05T19:20:10-05:00";27.700000000000003
"web_server_01";"2019-12-05T19:20:20-05:00";28.85
"web_server_01";"2019-12-05T19:20:30-05:00";25.650000000000002
"web_server_01";"2019-12-05T19:20:40-05:00";27.200000000000003
"web_server_01";"2019-12-05T19:20:50-05:00";29.15
"web_server_01";"2019-12-05T19:21:00-05:00";27.65
"web_server_01";"2019-12-05T19:21:10-05:00";26.6
"web_server_01";"2019-12-05T19:21:20-05:00";26.550000000000004
"web_server_01";"2019-12-05T19:21:30-05:00";27.400000000000002
"web_server_01";"2019-12-05T19:21:40-05:00";24.5
"web_server_01";"2019-12-05T19:21:50-05:00";23.5
"web_server_01";"2019-12-05T19:22:00-05:00";27.950000000000003
"web_server_01";"2019-12-05T19:22:10-05:00";31.05
