"Series";"Time";"Value"
"memory";"2019-12-05T19:36:40-05:00";null
"memory";"2019-12-05T19:37:00-05:00";7
"memory";"2019-12-05T19:37:20-05:00";null
"memory";"2019-12-05T19:37:40-05:00";null
"memory";"2019-12-05T19:38:00-05:00";9
"memory";"2019-12-05T19:38:20-05:00";null
"memory";"2019-12-05T19:38:40-05:00";null
"memory";"2019-12-05T19:39:00-05:00";5
"memory";"2019-12-05T19:39:20-05:00";null
"memory";"2019-12-05T19:39:40-05:00";null
"memory";"2019-12-05T19:40:00-05:00";10
"memory";"2019-12-05T19:40:20-05:00";null
"memory";"2019-12-05T19:40:40-05:00";null
"memory";"2019-12-05T19:41:00-05:00";3
"memory";"2019-12-05T19:41:20-05:00";null
"memory";"2019-12-05T19:41:40-05:00";null
"memory";"2019-12-05T19:42:00-05:00";10
"memory";"2019-12-05T19:42:20-05:00";null
"memory";"2019-12-05T19:42:40-05:00";null
"memory";"2019-12-05T19:43:00-05:00";10
"memory";"2019-12-05T19:43:20-05:00";null
"memory";"2019-12-05T19:43:40-05:00";null
"memory";"2019-12-05T19:44:00-05:00";14
"memory";"2019-12-05T19:44:20-05:00";null
"memory";"2019-12-05T19:44:40-05:00";null
"memory";"2019-12-05T19:45:00-05:00";9
"memory";"2019-12-05T19:45:20-05:00";null
"memory";"2019-12-05T19:45:40-05:00";null
"memory";"2019-12-05T19:46:00-05:00";8
"memory";"2019-12-05T19:46:20-05:00";null
"memory";"2019-12-05T19:46:40-05:00";null
"memory";"2019-12-05T19:47:00-05:00";7
"memory";"2019-12-05T19:47:20-05:00";null
"memory";"2019-12-05T19:47:40-05:00";null
"memory";"2019-12-05T19:48:00-05:00";4
"memory";"2019-12-05T19:48:20-05:00";null
"memory";"2019-12-05T19:48:40-05:00";null
"memory";"2019-12-05T19:49:00-05:00";12
"memory";"2019-12-05T19:49:20-05:00";null
"memory";"2019-12-05T19:49:40-05:00";null
"memory";"2019-12-05T19:50:00-05:00";15
"memory";"2019-12-05T19:50:20-05:00";null
"memory";"2019-12-05T19:50:40-05:00";null
"memory";"2019-12-05T19:51:00-05:00";14
"memory";"2019-12-05T19:51:20-05:00";null
"memory";"2019-12-05T19:51:40-05:00";null
"memory";"2019-12-05T19:52:00-05:00";11
"memory";"2019-12-05T19:52:20-05:00";null
"memory";"2019-12-05T19:52:40-05:00";null
"memory";"2019-12-05T19:53:00-05:00";5
"memory";"2019-12-05T19:53:20-05:00";null
"memory";"2019-12-05T19:53:40-05:00";null
"memory";"2019-12-05T19:54:00-05:00";16
"memory";"2019-12-05T19:54:20-05:00";null
"memory";"2019-12-05T19:54:40-05:00";null
"memory";"2019-12-05T19:55:00-05:00";11
"memory";"2019-12-05T19:55:20-05:00";null
"memory";"2019-12-05T19:55:40-05:00";null
"memory";"2019-12-05T19:56:00-05:00";11
"memory";"2019-12-05T19:56:20-05:00";null
"memory";"2019-12-05T19:56:40-05:00";null
"memory";"2019-12-05T19:57:00-05:00";8
"memory";"2019-12-05T19:57:20-05:00";null
"memory";"2019-12-05T19:57:40-05:00";null
"memory";"2019-12-05T19:58:00-05:00";17
"memory";"2019-12-05T19:58:20-05:00";null
"memory";"2019-12-05T19:58:40-05:00";null
"memory";"2019-12-05T19:59:00-05:00";10
"memory";"2019-12-05T19:59:20-05:00";null
"memory";"2019-12-05T19:59:40-05:00";null
"memory";"2019-12-05T20:00:00-05:00";13
"memory";"2019-12-05T20:00:20-05:00";null
"memory";"2019-12-05T20:00:40-05:00";null
"memory";"2019-12-05T20:01:00-05:00";8
"memory";"2019-12-05T20:01:20-05:00";null
"memory";"2019-12-05T20:01:40-05:00";null
"memory";"2019-12-05T20:02:00-05:00";7
"memory";"2019-12-05T20:02:20-05:00";null
"memory";"2019-12-05T20:02:40-05:00";null
"memory";"2019-12-05T20:03:00-05:00";12
"memory";"2019-12-05T20:03:20-05:00";null
"memory";"2019-12-05T20:03:40-05:00";null
"memory";"2019-12-05T20:04:00-05:00";13
"memory";"2019-12-05T20:04:20-05:00";null
"memory";"2019-12-05T20:04:40-05:00";null
"memory";"2019-12-05T20:05:00-05:00";12
"memory";"2019-12-05T20:05:20-05:00";null
"memory";"2019-12-05T20:05:40-05:00";null
"memory";"2019-12-05T20:06:00-05:00";16
"memory";"2019-12-05T20:06:20-05:00";null
"memory";"2019-12-05T20:06:40-05:00";null
"memory";"2019-12-05T20:07:00-05:00";11
"memory";"2019-12-05T20:07:20-05:00";null
"memory";"2019-12-05T20:07:40-05:00";null
"memory";"2019-12-05T20:08:00-05:00";7
"memory";"2019-12-05T20:08:20-05:00";null
"memory";"2019-12-05T20:08:40-05:00";null
"memory";"2019-12-05T20:09:00-05:00";13
"memory";"2019-12-05T20:09:20-05:00";null
"memory";"2019-12-05T20:09:40-05:00";null
"memory";"2019-12-05T20:10:00-05:00";13
"memory";"2019-12-05T20:10:20-05:00";null
"memory";"2019-12-05T20:10:40-05:00";null
"memory";"2019-12-05T20:11:00-05:00";15
"memory";"2019-12-05T20:11:20-05:00";null
"memory";"2019-12-05T20:11:40-05:00";null
"memory";"2019-12-05T20:12:00-05:00";13
"memory";"2019-12-05T20:12:20-05:00";null
"memory";"2019-12-05T20:12:40-05:00";null
"memory";"2019-12-05T20:13:00-05:00";15
"memory";"2019-12-05T20:13:20-05:00";null
"memory";"2019-12-05T20:13:40-05:00";null
"memory";"2019-12-05T20:14:00-05:00";20
"memory";"2019-12-05T20:14:20-05:00";null
"memory";"2019-12-05T20:14:40-05:00";null
"memory";"2019-12-05T20:15:00-05:00";10
"memory";"2019-12-05T20:15:20-05:00";null
"memory";"2019-12-05T20:15:40-05:00";null
"memory";"2019-12-05T20:16:00-05:00";15
"memory";"2019-12-05T20:16:20-05:00";null
"memory";"2019-12-05T20:16:40-05:00";null
"memory";"2019-12-05T20:17:00-05:00";16
"memory";"2019-12-05T20:17:20-05:00";null
"memory";"2019-12-05T20:17:40-05:00";null
"memory";"2019-12-05T20:18:00-05:00";8
"memory";"2019-12-05T20:18:20-05:00";null
"memory";"2019-12-05T20:18:40-05:00";null
"memory";"2019-12-05T20:19:00-05:00";10
"memory";"2019-12-05T20:19:20-05:00";null
"memory";"2019-12-05T20:19:40-05:00";null
"memory";"2019-12-05T20:20:00-05:00";14
"memory";"2019-12-05T20:20:20-05:00";null
"memory";"2019-12-05T20:20:40-05:00";null
"memory";"2019-12-05T20:21:00-05:00";17
"memory";"2019-12-05T20:21:20-05:00";null
"memory";"2019-12-05T20:21:40-05:00";null
"memory";"2019-12-05T20:22:00-05:00";13
"memory";"2019-12-05T20:22:20-05:00";null
"memory";"2019-12-05T20:22:40-05:00";null
"memory";"2019-12-05T20:23:00-05:00";12
"memory";"2019-12-05T20:23:20-05:00";null
"memory";"2019-12-05T20:23:40-05:00";null
"memory";"2019-12-05T20:24:00-05:00";13
"memory";"2019-12-05T20:24:20-05:00";null
"memory";"2019-12-05T20:24:40-05:00";null
"memory";"2019-12-05T20:25:00-05:00";9
"memory";"2019-12-05T20:25:20-05:00";null
"memory";"2019-12-05T20:25:40-05:00";null
"memory";"2019-12-05T20:26:00-05:00";10
"memory";"2019-12-05T20:26:20-05:00";null
"memory";"2019-12-05T20:26:40-05:00";null
"memory";"2019-12-05T20:27:00-05:00";17
"memory";"2019-12-05T20:27:20-05:00";null
"memory";"2019-12-05T20:27:40-05:00";null
"memory";"2019-12-05T20:28:00-05:00";13
"memory";"2019-12-05T20:28:20-05:00";null
"memory";"2019-12-05T20:28:40-05:00";null
"memory";"2019-12-05T20:29:00-05:00";15
"memory";"2019-12-05T20:29:20-05:00";null
"memory";"2019-12-05T20:29:40-05:00";null
"memory";"2019-12-05T20:30:00-05:00";12
"memory";"2019-12-05T20:30:20-05:00";null
"memory";"2019-12-05T20:30:40-05:00";null
"memory";"2019-12-05T20:31:00-05:00";9
"memory";"2019-12-05T20:31:20-05:00";null
"memory";"2019-12-05T20:31:40-05:00";null
"memory";"2019-12-05T20:32:00-05:00";13
"memory";"2019-12-05T20:32:20-05:00";null
"memory";"2019-12-05T20:32:40-05:00";null
"memory";"2019-12-05T20:33:00-05:00";11
"memory";"2019-12-05T20:33:20-05:00";null
"memory";"2019-12-05T20:33:40-05:00";null
"memory";"2019-12-05T20:34:00-05:00";12
"memory";"2019-12-05T20:34:20-05:00";null
"memory";"2019-12-05T20:34:40-05:00";null
"memory";"2019-12-05T20:35:00-05:00";10
"memory";"2019-12-05T20:35:20-05:00";null
"memory";"2019-12-05T20:35:40-05:00";null
"memory";"2019-12-05T20:36:00-05:00";12
"memory";"2019-12-05T20:36:20-05:00";null
"memory";"2019-12-05T20:36:40-05:00";null
"memory";"2019-12-05T20:37:00-05:00";16
"memory";"2019-12-05T20:37:20-05:00";null
"memory";"2019-12-05T20:37:40-05:00";null
"memory";"2019-12-05T20:38:00-05:00";13
"memory";"2019-12-05T20:38:20-05:00";null
"memory";"2019-12-05T20:38:40-05:00";null
"memory";"2019-12-05T20:39:00-05:00";11
"memory";"2019-12-05T20:39:20-05:00";null
"memory";"2019-12-05T20:39:40-05:00";null
"memory";"2019-12-05T20:40:00-05:00";9
"memory";"2019-12-05T20:40:20-05:00";null
"memory";"2019-12-05T20:40:40-05:00";null
"memory";"2019-12-05T20:41:00-05:00";12
"memory";"2019-12-05T20:41:20-05:00";null
"memory";"2019-12-05T20:41:40-05:00";null
